"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"1808","Battle of Legnano","battle_873213","needs_review","15","0","10","5","","location_raw|location_normalized|result_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Legnano","873213","wikitext_batch",""
"1824","Battle of Uji (1180)","battle_1253254","needs_review","15","0","10","5","","date_raw|start_date|end_date|location_raw|location_normalized|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Uji (1180)","1253254","wikitext_batch",""
"1825","Genpei War","battle_320622","needs_review","11","0","6","5","","date_raw|war_name|commander_side_a_raw|commander_side_b_raw|commander_side_c_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Genpei War","320622","wikitext_batch",""
"1838","Siege of Kerak","battle_3098435","needs_review","19","0","14","5","","location_raw|location_normalized|result_raw|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_b_raw|casualties_side_b_raw|strength_side_b_min|strength_side_b_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Kerak","3098435","wikitext_batch",""
"1855","Siege of Jerusalem (1187)","battle_2253393","needs_review","10","0","5","5","","date_raw|war_name|latitude|longitude|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Jerusalem (1187)","2253393","wikitext_batch",""
"1873","Battle of Arsuf","battle_250506","needs_review","18","0","13","5","","location_raw|location_normalized|latitude|longitude|result_raw|belligerent_1_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Arsuf","250506","wikitext_batch",""
"1884","Battle of Alarcos","battle_1870477","needs_review","15","0","10","5","","location_raw|location_normalized|latitude|longitude|result_raw|strength_side_a_raw|strength_side_b_raw|strength_side_a_min|strength_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Alarcos","1870477","wikitext_batch",""
"1889","Battle of Kasahrada (1197)","battle_73502965","needs_review","13","0","8","5","","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|commander_side_a_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Kasahrada (1197)","73502965","wikitext_batch",""
"1892","Ghurid conquest of Khorasan","battle_77719566","needs_review","18","1","13","4","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present","page_type_confidence|classification_notes|acceptance_reason|extraction_confidence","Ghurid conquest of Khorasan","77719566","full_parse_fallback",""
"1900","Battle of Basiani","battle_1526563","needs_review","20","2","10","8","date_field_mismatch:end_date|date_field_mismatch:start_date","date_raw|location_raw|location_normalized|latitude|longitude|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|strength_side_a_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family","Battle of Basiani","1526563","wikitext_batch",""
"1930","Battle of Víðines","battle_4356551","needs_review","12","2","6","4","missing_field|weak_row_no_infobox_no_result","date_raw|start_date|end_date|year|century|notes","acceptance_reason|text_length|categories|extraction_confidence","Battle of Víðines","4356551","wikitext_batch",""
"1951","Battle of Las Navas de Tolosa","battle_163391","needs_review","25","0","20","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|commander_side_a_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_a_max|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Las Navas de Tolosa","163391","wikitext_batch",""
"1968","Battle of Otepää (1217)","battle_14396190","needs_review","12","0","5","7","","location_raw|location_normalized|result_raw|strength_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page","Battle of Otepää (1217)","14396190","wikitext_batch",""
"1977","Otrar Catastrophe","battle_70184345","needs_review","33","1","24","8","rejected_candidate","date_raw|end_date|war_name|location_raw|location_normalized|latitude|longitude|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Otrar Catastrophe","70184345","full_parse_fallback",""
"2031","Siege of Kaifeng (1232)","battle_41335403","needs_review","12","0","7","5","","date_raw|start_date|end_date|location_raw|location_normalized|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Kaifeng (1232)","41335403","wikitext_batch",""
"2053","Conquest of Valencia (1238)","battle_78013427","needs_review","23","1","14","8","rejected_candidate","date_raw|start_date|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Conquest of Valencia (1238)","78013427","full_parse_fallback",""
"2059","Edward I","battle_46373","needs_review","7","0","2","5","","result_raw|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page","Edward I","46373","wikitext_batch",""
"2060","1240 Izborsk and Pskov campaign","battle_48485940","needs_review","19","0","10","9","","date_raw|start_date|end_date|war_name|location_raw|location_normalized|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family","1240 Izborsk and Pskov campaign","48485940","wikitext_batch",""
"2062","Siege of Faenza","battle_3194419","needs_review","14","1","7","6","missing_commanders","date_raw|location_raw|location_normalized|latitude|longitude|commander_side_a_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|extraction_confidence","Siege of Faenza","3194419","wikitext_batch",""
"2093","War of the Babenberg Succession","battle_79775983","needs_review","12","0","7","5","","date_raw|start_date|end_date|year|century|result_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","War of the Babenberg Succession","79775983","wikitext_batch",""
"2094","Battle of Ballyshannon (1247)","battle_25159574","needs_review","4","0","4","0","","result_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw","","Battle of Ballyshannon (1247)","25159574","wikitext_batch",""
"2116","Siege of Maymun-Diz","battle_65224523","needs_review","16","1","10","5","missing_commanders","result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_a_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Maymun-Diz","65224523","wikitext_batch",""
"2128","Mongol raids into Palestine","battle_13478215","needs_review","16","1","8","7","missing_field","date_raw|start_date|end_date|year|result_raw|result_normalized|infobox_present|notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|source_family|extraction_confidence","Mongol raids into Palestine","13478215","wikitext_batch",""
"2133","Battle of Ain Jalut","battle_268567","needs_review","1","0","1","0","","result_raw","","Battle of Ain Jalut","268567","wikitext_batch",""
"2145","Berke–Hulegu war","battle_4637647","needs_review","15","1","7","7","missing_commanders","date_raw|war_name|location_raw|location_normalized|commander_side_a_raw|commander_side_b_raw|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories|list_page_origin|parent_list_page","Berke–Hulegu war","4637647","wikitext_batch",""
"2158","Battle of Evesham","battle_57909","needs_review","18","0","13","5","","date_raw|start_date|end_date|location_raw|location_normalized|latitude|longitude|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_b_raw|casualties_side_b_min|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Evesham","57909","wikitext_batch",""
"2176","Siege of Dapur","battle_957843","needs_review","12","1","6","5","missing_commanders","date_raw|location_raw|location_normalized|latitude|longitude|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Siege of Dapur","957843","wikitext_batch",""
"2196","Second Battle of Sarvandik'ar","battle_31661807","needs_review","6","1","2","3","missing_commanders","result_raw|belligerent_1_raw","classification_notes|acceptance_reason|categories","Second Battle of Sarvandik'ar","31661807","wikitext_batch",""
"2197","Balban's conquest of Bengal","battle_81213670","needs_review","26","1","17","8","rejected_candidate","war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|infobox_present","page_type_confidence|classification_notes|acceptance_reason|list_page_origin|parent_list_page|discovery_root|source_family|extraction_confidence","Balban's conquest of Bengal","81213670","full_parse_fallback",""
"2199","Battle of Elbistan","battle_13094402","needs_review","24","0","19","5","","location_raw|location_normalized|result_raw|result_normalized|result_type|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|casualties_side_a_raw|casualties_side_b_raw|strength_side_a_min|strength_side_a_max|strength_side_b_min|strength_side_b_max|casualties_side_a_min|casualties_side_b_min|casualties_side_b_max|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle of Elbistan","13094402","wikitext_batch",""
"2250","Rostov Uprising of 1289","battle_74990610","needs_review","20","1","15","4","rejected_candidate","date_raw|war_name|location_raw|location_normalized|result_raw|result_normalized|result_type|belligerent_1_raw|belligerent_2_raw|commander_side_a_raw|commander_side_b_raw|strength_side_a_raw|strength_side_b_raw|infobox_present|notes","acceptance_reason|text_length|categories|extraction_confidence","Rostov Uprising of 1289","74990610","full_parse_fallback",""
