"row_number","wikipedia_title","battle_id","status","issue_count","internal_issue_count","stable_mismatch_count","diagnostic_mismatch_count","issue_types","stable_mismatch_fields","diagnostic_mismatch_fields","live_title","live_pageid","live_fetch_mode","notes"
"15375","Battle of Ostrog","battle_70553056","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Ostrog","70553056","wikitext_batch",""
"15376","Battle of Polvoraria","battle_52754389","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Polvoraria","52754389","wikitext_batch",""
"15377","Battle of Xinzheng","battle_title_3e86659cbd1d","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Battle of Xinzheng","","wikitext_batch",""
"15378","Bondelswarts","battle_65873535","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories","Bondelswarts","65873535","wikitext_batch",""
"15379","Coalition war","battle_68199920","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories","Coalition war","68199920","wikitext_batch",""
"15380","Combat assessment","battle_22749538","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Combat assessment","22749538","wikitext_batch",""
"15381","Combat operations process","battle_18995717","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Combat operations process","18995717","wikitext_batch",""
"15382","Combatant Clergy Association","battle_2826589","ok","1","1","0","0","missing_field","","","Combatant Clergy Association","2826589","wikitext_batch",""
"15383","Cossack uprisings","battle_20574687","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Cossack uprisings","20574687","wikitext_batch",""
"15384","Dai (Warring States period)","battle_36828967","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Dai (Warring States period)","36828967","wikitext_batch",""
"15385","Defensive war","battle_1079530","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Defensive war","1079530","wikitext_batch",""
"15386","Dál nAraidi","battle_4302190","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Dál nAraidi","4302190","wikitext_batch",""
"15387","Fifth-generation warfare","battle_68067668","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","page_type_confidence|classification_notes|acceptance_reason|categories","Fifth-generation warfare","68067668","wikitext_batch",""
"15388","Front for the Restoration of Unity and Democracy","battle_622717","ok","1","1","0","0","missing_field","","","Front for the Restoration of Unity and Democracy","622717","wikitext_batch",""
"15389","Hawwara","battle_42937838","ok","1","1","0","0","missing_field","","","Hawwara","42937838","wikitext_batch",""
"15390","Ivorian Popular Front","battle_1188714","ok","1","1","0","0","missing_field","","","Ivorian Popular Front","1188714","wikitext_batch",""
"15391","Kibi Clan Rebellion","battle_43593395","needs_review","3","2","0","1","missing_field|weak_row_no_infobox_no_result","","categories","Kibi Clan Rebellion","43593395","wikitext_batch",""
"15392","List of World War II battles","battle_15862816","needs_review","6","2","0","4","missing_field|weak_row_no_infobox_no_result","","list_page_origin|parent_list_page|discovery_root|source_family","List of World War II battles","15862816","wikitext_batch",""
"15393","List of armed conflicts between Poland and Russia","battle_489368","ok","5","1","0","4","missing_field","","list_page_origin|parent_list_page|discovery_root|source_family","List of armed conflicts between Poland and Russia","489368","wikitext_batch",""
"15394","List of armed conflicts involving Poland against Germany","battle_77411733","ok","9","1","0","8","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories|list_page_origin|parent_list_page|discovery_root|source_family","List of armed conflicts involving Poland against Germany","77411733","wikitext_batch",""
"15395","National Liberation Front (Burundi)","battle_2671167","ok","1","1","0","0","missing_field","","","National Liberation Front (Burundi)","2671167","wikitext_batch",""
"15396","National Liberation Front (South Yemen)","battle_27407821","ok","1","1","0","0","missing_field","","","National Liberation Front (South Yemen)","27407821","wikitext_batch",""
"15397","Operation Maritime Guard","battle_27640960","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Operation Maritime Guard","27640960","wikitext_batch",""
"15398","Operation Mo","battle_6162939","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Operation Mo","6162939","wikitext_batch",""
"15399","Operation Schlußstein","battle_63722212","needs_review","7","2","1","4","missing_field|weak_row_no_infobox_no_result","battle_type","page_type_confidence|classification_notes|acceptance_reason|categories","Operation Schlußstein","63722212","wikitext_batch",""
"15400","Opposition to World War II","battle_7262244","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Opposition to World War II","7262244","wikitext_batch",""
"15401","Ottoman fleet organisation during the Balkan Wars","battle_29760625","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Ottoman fleet organisation during the Balkan Wars","29760625","wikitext_batch",""
"15402","Ottoman wars in Asia","battle_38833452","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Ottoman wars in Asia","38833452","wikitext_batch",""
"15403","Palestinian Joint Operations Room","battle_75192468","ok","2","1","0","1","missing_field","","categories","Palestinian Joint Operations Room","75192468","wikitext_batch",""
"15404","Parameswaravarman I","battle_12824786","ok","1","1","0","0","missing_field","","","Parameswaravarman I","12824786","wikitext_batch",""
"15405","Patriotic Resistance Front of Ituri","battle_13787895","ok","3","1","0","2","missing_field","","list_page_origin|parent_list_page","Patriotic Resistance Front of Ituri","13787895","wikitext_batch",""
"15407","Popular Front for the Liberation of Libya","battle_58671972","ok","2","1","0","1","missing_field","","categories","Popular Front for the Liberation of Libya","58671972","wikitext_batch",""
"15408","Popular Front of Tajikistan","battle_67615904","ok","2","1","0","1","missing_field","","categories","Popular Front of Tajikistan","67615904","wikitext_batch",""
"15409","Preemptive war","battle_384984","ok","1","1","0","0","missing_field","","","Preemptive war","384984","wikitext_batch",""
"15410","Preventive war","battle_607226","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Preventive war","607226","wikitext_batch",""
"15411","Pro-independence movements in the Russian Civil War","battle_12872362","needs_review","4","2","0","2","missing_field|weak_row_no_infobox_no_result","","list_page_origin|parent_list_page","Pro-independence movements in the Russian Civil War","12872362","wikitext_batch",""
"15412","Raid on Cartagena (1683)","battle_42522223","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Raid on Cartagena (1683)","42522223","wikitext_batch",""
"15413","Richmond River massacres","battle_13982077","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Richmond River massacres","13982077","wikitext_batch",""
"15414","Siege mentality","battle_1471522","needs_review","3","2","0","1","missing_field|weak_row_no_infobox_no_result","","text_length","Siege mentality","1471522","wikitext_batch",""
"15415","Siege of Melos","battle_3116984","needs_review","5","2","0","3","missing_field|weak_row_no_infobox_no_result","","list_page_origin|parent_list_page|source_family","Siege of Melos","3116984","wikitext_batch",""
"15418","Static battle","battle_2509144","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Static battle","2509144","wikitext_batch",""
"15419","Targeting (warfare)","battle_3050114","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Targeting (warfare)","3050114","wikitext_batch",""
"15420","West Nile Bank Front","battle_1295172","ok","1","1","0","0","missing_field","","","West Nile Bank Front","1295172","wikitext_batch",""
"15421","A Medieval depiction of the siege of Jerusalem in 587 BC","battle_title_b7729b41ab42","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","A Medieval depiction of the siege of Jerusalem in 587 BC","","wikitext_batch",""
"15422","A mural from the tomb of Ramesses II in Thebes depicting the siege of Dapur","battle_title_7faff066db4b","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","A mural from the tomb of Ramesses II in Thebes depicting the siege of Dapur","","wikitext_batch",""
"15423","Abbasid expeditions to East Africa","battle_64357083","needs_review","3","2","0","1","missing_field|weak_row_no_infobox_no_result","","categories","Abbasid expeditions to East Africa","64357083","wikitext_batch",""
"15424","Airborne early warning and control","battle_236466","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Airborne early warning and control","236466","wikitext_batch",""
"15425","Anarchy of the 12 Warlords","battle_14838426","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Anarchy of the 12 Warlords","14838426","wikitext_batch",""
"15426","Ancient warfare","battle_962433","ok","1","1","0","0","missing_field","","","Ancient warfare","962433","wikitext_batch",""
"15427","Anglo-French Wars","battle_5943901","needs_review","5","2","0","3","missing_field|weak_row_no_infobox_no_result","","text_length|list_page_origin|parent_list_page","Anglo-French Wars","5943901","wikitext_batch",""
"15428","Annual dry season offensive","battle_504363","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Annual dry season offensive","504363","wikitext_batch",""
"15429","Anti-Japanese resistance movement in Malaya during World War II","battle_32906593","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Anti-Japanese resistance movement in Malaya during World War II","32906593","wikitext_batch",""
"15432","Area of operations","battle_15802625","needs_review","10","2","1","7","missing_field|weak_row_no_infobox_no_result","notes","acceptance_reason|text_length|categories|list_page_origin|parent_list_page|discovery_root|source_family","Area of operations","15802625","wikitext_batch",""
"15433","Asymmetric warfare","battle_46863","ok","1","1","0","0","missing_field","","","Asymmetric warfare","46863","wikitext_batch",""
"15434","Attacks on refugee camps in the Gaza war","battle_75393092","needs_review","3","2","0","1","missing_field|weak_row_no_infobox_no_result","","categories","Attacks on refugee camps in the Gaza war","75393092","wikitext_batch",""
"15435","Battle","battle_4181","needs_review","9","2","2","5","missing_field|weak_row_no_infobox_no_result","page_type|notes","page_type_confidence|classification_notes|acceptance_reason|text_length|categories","Battle","4181","wikitext_batch",""
"15436","Battle cry","battle_1202788","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Battle cry","1202788","wikitext_batch",""
"15439","Battle of Aesernia","battle_62295738","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Aesernia","62295738","wikitext_batch",""
"15442","Battle of Aphek","battle_21630951","ok","2","2","0","0","missing_commanders|missing_field","","","Battle of Aphek","21630951","wikitext_batch",""
"15444","Battle of Arrapha","battle_12745098","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Battle of Arrapha","12745098","wikitext_batch",""
"15451","Battle of Camlann","battle_613615","needs_review","2","2","0","0","missing_field|weak_row_no_infobox_no_result","","","Battle of Camlann","613615","wikitext_batch",""
"15458","Battle of Choloki (1918)","battle_75975529","needs_review","7","2","1","4","missing_field|weak_row_no_infobox_no_result","battle_type","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Choloki (1918)","75975529","wikitext_batch",""
"15459","Battle of Corbio","battle_8484465","ok","1","1","0","0","missing_field","","","Battle of Corbio","8484465","wikitext_batch",""
"15460","Battle of Cumae","battle_82816505","needs_review","3","2","0","1","missing_field|weak_row_no_infobox_no_result","","categories","Battle of Cumae","82816505","wikitext_batch",""
"15461","Battle of Dodoma","battle_25576555","ok","2","2","0","0","missing_commanders|missing_field","","","Battle of Dodoma","25576555","wikitext_batch",""
"15469","Battle of Gwansan","battle_78507340","needs_review","3","2","0","1","missing_field|weak_row_no_infobox_no_result","","categories","Battle of Gwansan","78507340","wikitext_batch",""
"15472","Battle of Histria","battle_51380017","ok","5","1","0","4","missing_field","","page_type_confidence|classification_notes|acceptance_reason|categories","Battle of Histria","51380017","wikitext_batch",""
