analytic_commander_id,commander_name,battle_id,page_title,page_type,role_class,role_confidence,role_source,role_notes
acmd_882696f48db2,Hari Singh Nalwa,battle_25839238,Battle of Nowshera,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_c3f48275f85a,Mahan Singh Hazarawala,battle_25839238,Battle of Nowshera,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_718de0d78cd8,Misr Diwan Chand,battle_25839238,Battle of Nowshera,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_ae942369177d,Ilahi Bakhsh,battle_25839238,Battle of Nowshera,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_9f9439c67226,Akali Phula Singh,battle_25839238,Battle of Nowshera,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_6302cf830a45,Khushal Singh Jamadar,battle_25839238,Battle of Nowshera,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_a3cf122afe76,Kharak Singh,battle_25839238,Battle of Nowshera,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_5ae1d19e2539,Fateh Singh Ahluwalia,battle_25839238,Battle of Nowshera,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_5a60c8827446,Jean-Baptiste Ventura,battle_25839238,Battle of Nowshera,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_8010cd0bf9da,Jean-François Allard,battle_25839238,Battle of Nowshera,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_98558e161f5a,Mohammad Azim Khan,battle_25839238,Battle of Nowshera,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_61cb9855b39f,Barakzai,battle_25839238,Battle of Nowshera,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_ff1f190e094a,"Louis Antoine, Duke of Angoulême",battle_970253,Battle of Trocadero,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_b2d79d7aeef9,Spain Colonel Garcés,battle_970253,Battle of Trocadero,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_7ea89d038f6c,Andrés de Santa Cruz,battle_52691840,Battle of Zepita,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_95995b91e9b7,Jerónimo Valdés,battle_52691840,Battle of Zepita,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_d72c295cbc4a,Alexandros Mavrokordatos,battle_29208825,Greek civil wars of 1823–1825,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_870188a69668,Andreas Londos,battle_29208825,Greek civil wars of 1823–1825,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_c20a0fb9c9f2,Theodoros Kolokotronis,battle_29208825,Greek civil wars of 1823–1825,war_conflict_article,unclear_role,0.45,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_1ca9e450beb9,Petrobey Mavromichalis,battle_29208825,Greek civil wars of 1823–1825,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_01d57209133e,Gregorio José Ramírez,battle_58723155,Ochomogo War,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_e9ebdb5622d5,António Pinto Soares,battle_58723155,Ochomogo War,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_4e0325226583,Joaquín de Oreamuno,battle_58723155,Ochomogo War,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_a583cb4ae80d,Salvador de Oreamuno,battle_58723155,Ochomogo War,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_539e6051ca47,Konstantinos Metaxas,battle_30688857,Second siege of Missolonghi,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_f5dd6debd2f3,Kitsos Tzavelas,battle_30688857,Second siege of Missolonghi,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_3390731de47b,Omer Vrioni,battle_30688857,Second siege of Missolonghi,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_67d1cc7761b2,Mustafa Pasha Bushatli,battle_30688857,Second siege of Missolonghi,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_3a18cf12d4fe,José Pereira Figueiras,battle_22729979,Siege of Caxias,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_7a320c4a17d7,João José da Cunha Fidié,battle_22729979,Siege of Caxias,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_229ad8c947a7,Gabriel Jean Joseph Molitor,battle_78419595,Siege of Pamplona (1823),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_26923a7906b8,Vincent Martel Deconchy,battle_78419595,Siege of Pamplona (1823),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_34cc8d93da67,Jacques Lauriston,battle_78419595,Siege of Pamplona (1823),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_5a18b30ac02b,Spain Joaquín Romualdo de Pablo y Antón,battle_78419595,Siege of Pamplona (1823),battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_fc0ced2637a1,Harry Prendergast,battle_2959638,Anglo-Burmese Wars,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_e0a8aca92a6e,Joseph Wanton Morrison,battle_2959638,Anglo-Burmese Wars,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_92f61d42a121,Rama III,battle_2959638,Anglo-Burmese Wars,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_017913fa3038,Chaophraya Mahayotha,battle_2959638,Anglo-Burmese Wars,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_24333dcf980c,Bagyidaw,battle_2959638,Anglo-Burmese Wars,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_1e9272926622,Thibaw Min,battle_2959638,Anglo-Burmese Wars,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_1f3dae178e9a,Pagan Min,battle_2959638,Anglo-Burmese Wars,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_65aa0934ce92,Maha Bandula,battle_2959638,Anglo-Burmese Wars,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_23c7b3af1508,Maha Ne Myo,battle_2959638,Anglo-Burmese Wars,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_c31bc2181515,Myawaddy Mingyi U Sa,battle_2959638,Anglo-Burmese Wars,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_c18b479b8da8,Minkyaw Zeya Thura,battle_2959638,Anglo-Burmese Wars,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_1bfb5509c97a,Bengal Presidency,battle_51996478,Barrackpore mutiny of 1824,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_7990fcd96c33,Bindee Tiwary,battle_51996478,Barrackpore mutiny of 1824,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_a1114fc06119,Thomas Brisbane,battle_39333284,Bathurst War,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_6f5fe7dd57d6,James Morisset,battle_39333284,Bathurst War,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_bc2cead8e721,Windradyne,battle_39333284,Bathurst War,war_conflict_article,unclear_role,0.3,heuristic_broad_page,War/broad-conflict page; role is ambiguous without curated body evidence.
acmd_9ce46e99a9d0,Antonio José de Sucre,battle_1944763,Battle of Ayacucho,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_91fefe5563d5,Agustín Gamarra,battle_1944763,Battle of Ayacucho,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_482f0f702a4c,José de Canterac,battle_1944763,Battle of Ayacucho,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_b032195f7a24,Andreas Miaoulis,battle_16619062,Battle of Gerontas,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_a5d5f36eaed0,Dimitrios Papanikolis,battle_16619062,Battle of Gerontas,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_7396a6a70bac,Koca Hüsrev Mehmed Pasha,battle_16619062,Battle of Gerontas,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_384507f4fe02,Simón Bolívar,battle_2661161,Battle of Junín,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_9ce46e99a9d0,Antonio José de Sucre,battle_2661161,Battle of Junín,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
acmd_482f0f702a4c,José de Canterac,battle_2661161,Battle of Junín,battle_article,principal_field_commander,0.65,heuristic_page_type,Battle article; inferred direct field command pending manual role verification.
