analytic_commander_id,commander_name,total_score,score_from_overall_command,score_from_principal_field_command,score_from_subordinate_command,score_from_coalition_command,score_from_siege_engineering,score_from_naval_command,score_from_staff_or_planning,score_from_nominal_or_political,score_from_unclear_role,score_from_wing_or_corps_command,share_unclear_role,share_nominal_or_political,share_direct_field_command,role_weighted_total,role_unweighted_total,mean_role_confidence,dominant_role_class,role_adjustment_factor
acmd_cf82003484ae,Bo Bååt,0.46188000000000007,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39259800000000006,0.46188000000000007,0.65,principal_field_commander,0.85
acmd_cf8a67ab35a3,Ferdinand III of Castile,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6375,0.75,0.65,principal_field_commander,0.85
acmd_cf8fb5fccae9,Ralph von Heygendorff,0.6400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6400000000000001,0.0,1.0,0.0,0.0,0.25600000000000006,0.6400000000000001,0.35,unclear_role,0.4
acmd_cf902d14cda1,Galerius,0.9500000000000001,0.0,0.9500000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8075,0.9500000000000001,0.4875,principal_field_commander,0.85
acmd_cf908c1deb32,William Barton,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_cf93215323d5,Torii Mototada,0.7156856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,1.0,0.56333276,0.7156856,0.5666666666666668,principal_field_commander,0.7871232284120289
acmd_cf97d42470b5,Uesugi Tomoyoshi,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_cf9b9cb96aa9,Chararic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_cf9c944ce73e,Amin Ullah of Banjar,0.12521992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12521992,0.0,1.0,0.0,0.0,0.05008796800000001,0.12521992,0.3,unclear_role,0.4
acmd_cf9da6d05e66,Lawrence Butler,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_cfa0719fa9db,Thomas Keith,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_cfa0d56864f7,Manuel Chanlatte,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_cfa10dfbfe9e,Tuoba Qian,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.22000000000000003,0.4,0.55,wing_or_corps_commander,0.55
acmd_cfa27e47df32,Abdullahi Yusuf Ahmed,0.16987437249999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16987437249999998,0.0,1.0,0.0,0.0,0.067949749,0.16987437249999998,0.3,unclear_role,0.4000000000000001
acmd_cfa65291c933,Henry Smith,1.3945531,0.0,1.3945531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1853701349999999,1.3945531,0.65,principal_field_commander,0.8499999999999999
acmd_cfa68b57deee,Abdul Fattah Ismail,0.38499999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38499999999999995,0.0,1.0,0.0,0.0,0.154,0.38499999999999995,0.3,unclear_role,0.4
acmd_cfa781fc40be,Benjamin Cleveland,0.2828424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2828424,0.0,0.0,1.0,0.15556332,0.2828424,0.55,wing_or_corps_commander,0.55
acmd_cfab1a020c84,Cristóbal de Olid,0.2666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666664,0.0,0.0,1.0,0.14666652000000002,0.2666664,0.55,wing_or_corps_commander,0.55
acmd_cfac39e3fc3b,Sigismondo Pandolfo Malatesta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_cfad085d1593,Richard Richardson,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_cfaded7cd74f,Gelon,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.475,principal_field_commander,0.8500000000000001
acmd_cfafdea6a706,Philibert de Naillac,0.20655920000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20655920000000003,0.0,0.0,1.0,0.11360756000000002,0.20655920000000003,0.45,wing_or_corps_commander,0.55
acmd_cfb1d8887b37,Lieutenant Colonel Brian Franks,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,0.0,0.048,0.12,0.35,unclear_role,0.4
acmd_cfb3476f9932,Sergio Villarreal Barragán,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_cfb48494e6f6,Stanisław Lanckoroński,1.6299368000000003,0.0,1.3275656000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30237120000000006,0.0,0.0,1.0,1.29473492,1.6299368000000003,0.5642857142857143,principal_field_commander,0.7943467010500037
acmd_cfb72668e58f,John Yeldham Whitfield,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_cfb880321cf2,Ispahdost,0.46188000000000007,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39259800000000006,0.46188000000000007,0.65,principal_field_commander,0.85
acmd_cfb8dc8985e9,Gideon Wright,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_cfb910c5f3c5,N. Kiran Kumar Reddy,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,1.0,0.0,0.0,0.048,0.12,0.35,unclear_role,0.4
acmd_cfba0f8713b7,Kobayakawa Hidekane,0.4166664,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666664,0.0,0.0,1.0,0.27416652,0.4166664,0.6000000000000001,wing_or_corps_commander,0.6580000691200443
acmd_cfbe1904c9f7,Spain Antonio Ambaredes,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_cfc147bcf554,Shah Shuja,0.3577712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3577712,0.0,0.0,1.0,0.19677416000000003,0.3577712,0.55,wing_or_corps_commander,0.55
acmd_cfc30cd6be77,Jimmy Stevens,0.27999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,0.0,1.0,0.0,0.0,0.11199999999999999,0.27999999999999997,0.3,unclear_role,0.4
acmd_cfc3be20dbea,"Guillaume Gouffier, seigneur de Bonnivet",0.818668,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2529824,0.0,0.0,1.0,0.61997308,0.818668,0.4625,principal_field_commander,0.7572948741125829
acmd_cfc93ffdda60,Lê Văn Thụy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_cfcb8fdcf3b2,Henry Beaufort,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.22000000000000003,0.4,0.55,wing_or_corps_commander,0.55
acmd_cfcbba28e264,Albrecht von Wallenstein,1.6800656,0.0,1.6275656,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.031248779809550292,0.0,0.9687512201904497,1.4044307600000001,1.6800656,0.5333333333333333,principal_field_commander,0.8359380490857025
acmd_cfd2eb4b057a,Henry VIII,1.6206856,0.0,1.5156856,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.06478739614888908,0.0,0.9352126038511109,1.3303327600000001,1.6206856,0.47500000000000003,principal_field_commander,0.8208456717329999
acmd_cfd5d6e7e671,Khanate of Kazan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_cfd8ff1c6613,Hermogenes,0.9597800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.9072800000000001,0.05470003542478484,0.0,0.9452999645752151,0.520004,0.9597800000000001,0.48750000000000004,wing_or_corps_commander,0.5417949946862822
acmd_cfdc68d29583,Fedor Mstislavsky,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_cfddd2257727,Charles XIII,2.95968044,0.0,2.6156856,0.0,0.0,0.0,0.0,0.0,0.0,0.34399483999999997,0.0,0.11622702077931088,0.0,0.8837729792206891,2.360930696,2.95968044,0.46153846153846156,principal_field_commander,0.79769784064931
acmd_cfe1bd233e25,Rajah Humabon,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_cfe1efa4a9d3,Ahmad Shah Qajar,0.8525,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.061583577712609965,0.0,0.9384164222873901,0.7010000000000001,0.8525,0.3875,principal_field_commander,0.8222873900293256
acmd_cfe21aab17e3,Ivan Matveevich Krasnoshchyokov,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_cfe55cf02814,Dundalli,0.12521992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12521992,0.0,1.0,0.0,0.0,0.05008796800000001,0.12521992,0.3,unclear_role,0.4
acmd_cfe57587b83e,Anders Fredrik Skjöldebrand,0.0707107,0.0,0.0707107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.060104094999999996,0.0707107,0.475,principal_field_commander,0.85
acmd_cff0298d8635,Kamil Shabib,0.19949741999999998,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.04949742,0.0,0.24811057706911702,0.0,0.751889422930883,0.147298968,0.19949741999999998,0.475,principal_field_commander,0.7383502403188974
acmd_cff1e4bf5564,Yi Kak,0.30237120000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30237120000000006,0.0,0.0,1.0,0.16630416000000003,0.30237120000000006,0.55,wing_or_corps_commander,0.55
acmd_cff31079863c,"Justin McCarthy, Viscount Mountcashel",0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_cff353f84a1a,André de Montalembert,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,0.22000000000000003,0.4,0.55,wing_or_corps_commander,0.55
acmd_cff3bcc36b50,Harold Godwinson,0.310103625,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.010103625,0.0,0.03258144757256546,0.0,0.9674185524274346,0.25904145,0.310103625,0.5333333333333333,principal_field_commander,0.8353383485923456
acmd_cff481f33c33,"Anne Antoine, Comte d'Aché",0.44999999999999996,0.0,0.44999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3825,0.44999999999999996,0.65,principal_field_commander,0.8500000000000001
acmd_cff50c004c2a,Marie François Rouyer,1.7656855999999999,0.0,1.3656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,1.38083276,1.7656856,0.6166666666666667,principal_field_commander,0.7820377308395108
acmd_cff67bc68e52,"Jacqueline, Countess of Hainaut",0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_cff9b7adff32,Quizquiz,2.6681856,0.0,2.6156856,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.01967629238385815,0.0,0.9803237076161417,2.2443327600000003,2.6681856,0.6,principal_field_commander,0.8411456684272639
acmd_cffb1b0704a6,Damyan Velchev,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_cffc6f5e349b,Toussaint-Guillaume Picquet de la Motte,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_d0012626cf3f,George Augustus Robinson,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_d0012bc3968a,Bhai Jit Mal,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_d001f71df956,Kaji Kalidas Singh,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_d00314cbdfbb,Afanasy Pashkov,0.11430943999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11430943999999998,0.0,1.0,0.0,0.0,0.045723775999999994,0.11430943999999998,0.3,unclear_role,0.4
acmd_d00452dd8dc8,Simon de Lalaing,0.46188000000000007,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39259800000000006,0.46188000000000007,0.65,principal_field_commander,0.85
acmd_d007ee28e1c9,Bendahara Sakam,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_d0095853da4b,Azai Nagamasa,0.7789696,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6289696,0.0,0.0,1.0,0.47343328000000007,0.7789696,0.5833333333333334,wing_or_corps_commander,0.6077686215225858
acmd_d00a7870fcdb,Cleophis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,unclear_role,0.4
acmd_d00b86ebbf45,Jacques Philippe Bonnaud,1.0275656,0.0,1.0275656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.87343076,1.0275656,0.65,principal_field_commander,0.85
acmd_d00f18d59e85,George H. Cameron,0.3577712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3577712,0.0,0.0,1.0,0.19677416000000003,0.3577712,0.55,wing_or_corps_commander,0.55
acmd_d011a5cc3e6b,John of Gischala,0.5870999200000001,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.12521992,0.0,0.21328553408762171,0.0,0.7867144659123783,0.44268596800000004,0.5870999200000001,0.4166666666666667,principal_field_commander,0.7540215096605701
acmd_d012b1729aa7,Kikatapula,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_d0139ff8a234,Josiah,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_d016fdb8e793,Vishnu Bhagwat,0.2625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2625,0.0,1.0,0.0,0.0,0.10500000000000001,0.2625,0.3,unclear_role,0.4
acmd_d0173d707ab8,Muhammad ibn Shirkuh,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_d0174bc65104,George Sartorius,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_d0177dbbf84a,Melik,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_d01bee48da13,Sir William Pelham,0.8525,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.061583577712609965,0.0,0.9384164222873901,0.7010000000000001,0.8525,0.475,principal_field_commander,0.8222873900293256
acmd_d01e4bc0fcac,Mostafa Mohammad-Najjar,0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,1.0,0.0,0.0,0.042,0.105,0.3,unclear_role,0.4
acmd_d01e4e177e41,Giovanni Visconti,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_d01fdc32718d,Liwa al-Quds,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_d01fe9cf26e2,Gannys,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_d01ffa3945fd,"René de Froulay, Count of Tessé",2.3156856,0.0,2.3156856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.96833276,2.3156856,0.65,principal_field_commander,0.85
acmd_d023f0fb429d,Suklingphaa,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_d02437c7ab04,George W. Gardiner,0.46188000000000007,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39259800000000006,0.46188000000000007,0.65,principal_field_commander,0.85
acmd_d024de59c33e,Halil Kut,3.60737648,0.0,2.7970568,0.0,0.0,0.0,0.0,0.0,0.0,0.45254848000000003,0.3577712,0.1254508595121738,0.0,0.8745491404878263,2.755291832,3.60737648,0.5363636363636364,principal_field_commander,0.7637938117287941
acmd_d025c1cdd0e0,Burt A. David,0.36769564000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36769564000000005,0.0,1.0,0.0,0.0,0.14707825600000002,0.36769564000000005,0.35,unclear_role,0.4
acmd_d027e40a7dba,Muhammad Alam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_d02d61f88118,Pietro Doria,0.20249999999999999,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.25925925925925924,0.0,0.7407407407407408,0.1485,0.20249999999999999,0.475,principal_field_commander,0.7333333333333334
acmd_d02ef294130b,Schulz,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_d02f07c60629,Yeshaq I,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.5,principal_field_commander,0.8500000000000001
acmd_d02f47e53b8a,Astorre I Manfredi,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_d02fbc339b00,Trương Phúc Đĩnh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,unclear_role,0.4
acmd_d02fdb8c8555,Kyai Maja,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_d030bc832564,History of the Expedition of the Emperor Frederick,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_d0352ce3a2e7,Spain Duke of Alba,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_d0354c9a2121,"John of Islay, Earl of Ross",1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.36,1.6,0.65,principal_field_commander,0.85
acmd_d036a1c6a7b8,Lê Liêm,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_d03829956388,'Ismah ibn Abdallah,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.65,principal_field_commander,0.8500000000000001
acmd_d0399f9e8e13,Maeda Tanetoshi,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.255,0.3,0.65,principal_field_commander,0.8500000000000001
acmd_d03bf55f76a6,Henry Maitland Wilson,4.117069600000001,0.0,3.4275656000000003,0.0,0.32000000000000006,0.0,0.0,0.0,0.0,0.36950400000000005,0.0,0.08974927215221234,0.0,0.8325255419534321,3.28523236,4.117069600000001,0.505,principal_field_commander,0.7979540496473511
acmd_d03d04b20e45,Fedor Mstislavsky,0.46188000000000007,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39259800000000006,0.46188000000000007,0.65,principal_field_commander,0.85
acmd_d0400e584ecd,Qian Hong,0.10582992000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10582992000000001,0.0,1.0,0.0,0.0,0.042331968000000005,0.10582992000000001,0.3,unclear_role,0.4
acmd_d040e055c295,Amda Seyon I,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_d044468c2325,Micheletto Attendolo,0.6825907000000001,0.0,0.6825907000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5802020950000001,0.6825907000000001,0.65,principal_field_commander,0.85
acmd_d0446f5c8652,Ramfis Trujillo,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.13999999999999999,0.35,0.3,unclear_role,0.39999999999999997
acmd_d045d2cfb7e1,Ensign Joseph de la Durantaye,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_d04606b67c59,Jerome de Tseraarts,0.46188000000000007,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39259800000000006,0.46188000000000007,0.65,principal_field_commander,0.85
acmd_d046ce5a8a89,Major General H. Colle,0.19798996000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19798996000000002,0.0,1.0,0.0,0.0,0.07919598400000001,0.19798996000000002,0.3,unclear_role,0.4
acmd_d048dbfcfd16,France Gen. Roger Michaud,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
acmd_d049e12df3a6,Lucius Cassius Longinus,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.475,principal_field_commander,0.85
acmd_d04a287a5fcf,Peter Bredal,0.46188000000000007,0.0,0.46188000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39259800000000006,0.46188000000000007,0.65,principal_field_commander,0.85
acmd_d04b908613de,Abdelkader Hachani,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,1.0,0.0,0.0,0.021,0.0525,0.3,unclear_role,0.4
acmd_d0536f03707c,Divico,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.475,principal_field_commander,0.85
acmd_d0551cceb60f,Jerzy Niemirycz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,coalition_commander,0.4
acmd_d0559d31afd8,Lã Hưng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,coalition_commander,0.4
acmd_d058a7e5afff,Second Polish Republic Boleslaw Ostrowki,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_d05b9249320d,Alverola,0.3577712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3577712,0.0,0.0,1.0,0.19677416000000003,0.3577712,0.55,wing_or_corps_commander,0.55
acmd_d05ba43ca300,Usman Salad,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.68,0.8,0.65,principal_field_commander,0.85
acmd_d05cc84de8c6,Kuroda Kiyotaka,1.1975802000000002,0.0,0.7618800000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.133329,0.30237120000000006,0.1113320009799761,0.0,0.8886679990200239,0.8672337600000001,1.1975802000000002,0.5166666666666667,principal_field_commander,0.7241550586758198
acmd_d05ebe091721,Eurymedon,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1275,0.15,0.5,principal_field_commander,0.8500000000000001
acmd_d05f298cf945,Abdul-Rezak Pasha,0.5656856,0.0,0.5656856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.48083275999999997,0.5656856,0.65,principal_field_commander,0.85
