row_number,wikipedia_title,battle_id,status,blocker_count,blockers,rebuild_mode
447,Battle of Jaxartes,battle_27637254,ok,0,,wikitext
448,Siege of Cyropolis,battle_34185030,ok,0,,wikitext
449,Battle of the Persian Gate,battle_10462539,ok,0,,wikitext
450,Battle of Gaugamela,battle_241926,ok,0,,wikitext
451,Battle of Megalopolis,battle_3120012,ok,0,,wikitext
452,Battle of Pandosia,battle_3130557,ok,0,,wikitext
453,Battle of the Uxian Defile,battle_32279399,ok,0,,wikitext
454,Siege of Gaza (332 BC),battle_15296493,ok,0,,wikitext
455,Siege of Tyre (332 BC),battle_1194909,ok,0,,wikitext
456,Battle of Issus,battle_227322,ok,0,,wikitext
457,Battle of the Granicus,battle_746024,ok,0,,wikitext
458,Siege of Halicarnassus,battle_20474118,ok,0,,wikitext
459,Siege of Miletus,battle_21743789,ok,0,,wikitext
460,Balkan campaign of Alexander the Great,battle_23751456,ok,0,,wikitext
461,Battle of Thebes,battle_32396428,ok,0,,wikitext
462,Gupta–Saka Wars,battle_76309226,ok,0,,wikitext
463,Siege of Pelium,battle_32369190,ok,0,,wikitext
464,Wars of Alexander the Great,battle_335028,ok,0,,wikitext
465,Perso-Roman wars of 337–361,battle_57224032,ok,0,,wikitext
466,Battle of Chaeronea (338 BC),battle_745994,ok,0,,wikitext
467,Battle of Jicheng (338),battle_80202681,ok,0,,wikitext
468,Battle of Pedum (338 BC),battle_62766690,ok,0,,wikitext
469,Battle of the Crimissus,battle_2047162,ok,0,,wikitext
470,Battle of Trifanum,battle_3154315,ok,0,,wikitext
471,Latin War,battle_3580658,ok,0,,wikitext
472,Battle of Maling,battle_1441381,ok,0,,wikitext
473,Battle of Mount Gaurus,battle_2204613,ok,0,,wikitext
474,Battle of Saticula,battle_36300523,ok,0,,wikitext
475,Battle of Suessula,battle_9125361,ok,0,,wikitext
476,Samnite Wars,battle_169161,ok,0,,wikitext
477,Battle of Singara (344),battle_3167547,ok,0,,wikitext
478,Siege of Syracuse (343 BC),battle_44994160,ok,0,,wikitext
479,Foreign War,battle_5687806,ok,0,,wikitext
480,Battle of Xiangguo (350–351),battle_22881682,ok,0,,wikitext
481,Roman civil war of 350–353,battle_24220548,ok,0,,wikitext
482,Siege of Nisibis (350),battle_68795549,ok,0,,wikitext
483,Battle of Mursa Major,battle_3134076,ok,0,,wikitext
484,Battle of Liantai,battle_22985013,ok,0,,wikitext
485,Battle of Crocus Field,battle_2636663,ok,0,,wikitext
486,Battle of Mons Seleucus,battle_3154284,ok,0,,wikitext
487,Battle of Guiling,battle_1441348,ok,0,,wikitext
488,Huan Wen's Northern Expeditions,battle_22985167,ok,0,,wikitext
489,Battle of Brumath,battle_9125598,ok,0,,wikitext
490,Battle of Durocortorum,battle_3163231,ok,0,,wikitext
491,Battle of Embata,battle_14220546,ok,0,,wikitext
492,Siege of Autun (356),battle_9125529,ok,0,,wikitext
493,Siege of Senonae,battle_9125639,ok,0,,wikitext
494,Third Sacred War,battle_9790851,ok,0,,wikitext
495,Battle of Strasbourg,battle_3347837,ok,0,,wikitext
496,Social War (357–355 BC),battle_4777041,ok,0,,wikitext
497,Battle of Erigon Valley,battle_41417630,ok,0,,wikitext
498,Battle of Pedum (358 BC),battle_62629526,ok,0,,wikitext
499,Expansion of Macedonia under Philip II,battle_24202898,ok,0,,wikitext
500,Siege of Amida (359),battle_3126380,ok,0,,wikitext
501,Constantius II's siege of Bezabde,battle_60053469,ok,0,,wikitext
502,Shapur II's siege of Bezabde,battle_60053224,ok,0,,wikitext
503,Siege of Singara (360),battle_58904084,ok,0,,wikitext
504,Siege of Theodosia (c. 360 BC),battle_53604384,ok,0,,wikitext
505,Battle of the Anio River (361 BC),battle_62799340,ok,0,,wikitext
506,Battle of Mantinea (362 BC),battle_745984,ok,0,,wikitext
507,Armeno-Sasanian War of 363–371,battle_79141503,ok,0,,wikitext
508,Battle of Ctesiphon (363),battle_3448147,ok,0,,wikitext
509,Battle of Maranga,battle_55081560,ok,0,,wikitext
510,Battle of Samarra (363),battle_6036975,ok,0,,wikitext
511,Julian's Persian expedition,battle_37498649,ok,0,,wikitext
512,Siege of Maiozamalcha,battle_55076613,ok,0,,wikitext
513,Siege of Pirisabora,battle_9292868,ok,0,,wikitext
514,Battle of Cynoscephalae (364 BC),battle_745978,ok,0,,wikitext
515,Silla–Goguryeo and Paekche–Kaya–Wa War,battle_11883158,ok,0,,wikitext
516,Siege of Theodosia (c. 365 BC),battle_53599003,ok,0,,wikitext
517,Battle of Thyatira,battle_2905426,ok,0,,wikitext
518,Battle of Solicinium,battle_3134038,ok,0,,wikitext
519,Battle of Fangtou,battle_80147131,ok,0,,wikitext
520,Battle of Noviodunum,battle_58333523,ok,0,,wikitext
521,Conquest of Former Yan by Former Qin,battle_80140575,ok,0,,wikitext
522,Battle of Bagavan,battle_35313108,ok,0,,wikitext
523,Battle of Leuctra,battle_82505,ok,0,,wikitext
524,Battle of Pelusium (373 BC),battle_68910132,ok,0,,wikitext
525,Battle of the Tanais River,battle_3163142,ok,0,,wikitext
526,Battle of Tegyra,battle_3692678,ok,0,,wikitext
527,Battle of Cronium,battle_59652977,ok,0,,wikitext
528,Battle of Marcianople,battle_40210439,ok,0,,wikitext
529,Battle of Naxos,battle_745969,ok,0,,wikitext
530,Gothic War (376–382),battle_4370435,ok,0,,wikitext
531,Battle of Dibaltum,battle_56223561,ok,0,,wikitext
532,Battle of the Willows,battle_3133956,ok,0,,wikitext
533,Battle of Adrianople,battle_57015,ok,0,,wikitext
534,Battle of Argentovaria,battle_2905377,ok,0,,wikitext
535,Battle of Constantinople (378),battle_40210437,ok,0,,wikitext
536,Siege of Adrianople (378),battle_40219703,ok,0,,wikitext
537,Theban–Spartan War,battle_43968120,ok,0,,wikitext
538,Battle of Cabala,battle_22302712,ok,0,,wikitext
539,Battle of Labrytae,battle_53825702,ok,0,,wikitext
540,Battle of Thessalonica (380),battle_17854166,ok,0,,wikitext
541,First Olynthian War,battle_76091944,ok,0,,wikitext
542,Battle of Fei River,battle_251746,ok,0,,wikitext
543,Battle of Pharos,battle_41411193,ok,0,,wikitext
544,Cadusian campaign of Artaxerxes II,battle_34173457,ok,0,,wikitext
545,Siege of Mantinea,battle_59772597,ok,0,,wikitext
546,Battle of the Allia,battle_867792,ok,0,,wikitext
547,Siege of Rhegium,battle_3171761,ok,0,,wikitext
548,Battle of Poetovio,battle_3129026,ok,0,,wikitext
549,Battle of the Elleporus,battle_3175710,ok,0,,wikitext
550,Siege of Theodosia (389 BC),battle_53598816,ok,0,,wikitext
551,Battle of Lechaeum,battle_4577840,ok,0,,wikitext
552,Battle of Chrysas,battle_24321489,ok,0,,wikitext
553,Battle of Abacaenum,battle_24309074,ok,0,,wikitext
554,Battle of Cnidus,battle_745964,ok,0,,wikitext
555,Battle of Coronea (394 BC),battle_745963,ok,0,,wikitext
556,Battle of the Frigidus,battle_2221853,ok,0,,wikitext
557,Siege of Tauromenium (394 BC),battle_24407340,ok,0,,wikitext
558,Battle of Canhe Slope,battle_17077094,ok,0,,wikitext
559,Battle of Haliartus,battle_3109013,ok,0,,wikitext
560,Battle of Sardis (395 BC),battle_79360389,ok,0,,wikitext
561,Corinthian War,battle_745960,ok,0,,wikitext
562,Hunnic raid of 395,battle_72115316,ok,0,,wikitext
563,Battle of Veii,battle_2058436,ok,0,,wikitext
564,Stilicho's Pictish War,battle_43179791,ok,0,,wikitext
565,Battle of Baisi,battle_80167800,ok,0,,wikitext
566,Battle of Catana (397 BC),battle_16454629,ok,0,,wikitext
567,Battle of Messene,battle_16163757,ok,0,,wikitext
568,Siege of Syracuse (397 BC),battle_3239144,ok,0,,wikitext
569,Siege of Motya,battle_16161724,ok,0,,wikitext
570,Siege of Segesta (397 BC),battle_25200791,ok,0,,wikitext
571,Yao Shuode's Western Expeditions,battle_80185371,ok,0,,wikitext
572,Battle of Cunaxa,battle_93530,ok,0,,wikitext
573,Gothic War (401–403),battle_60431558,ok,0,,wikitext
574,Battle of Pollentia,battle_3161768,ok,0,,wikitext
575,Battle of Verona (402),battle_3110643,ok,0,,wikitext
576,Siege of Asti (402),battle_35847305,ok,0,,wikitext
577,Battle of Piraeus,battle_4133806,ok,0,,wikitext
578,Battle of Munychia,battle_4124280,ok,0,,wikitext
579,Battle of Phyle,battle_4100252,ok,0,,wikitext
580,Battle of Aegospotami,battle_182498,ok,0,,wikitext
581,Battle of Gela (405 BC),battle_16091378,ok,0,,wikitext
582,Siege of Florence (405),battle_35847303,ok,0,,wikitext
583,War of Radagaisus,battle_75543806,ok,0,,wikitext
584,Battle of Arginusae,battle_595014,ok,0,,wikitext
585,Battle of Faesulae (406),battle_23437743,ok,0,,wikitext
586,Battle of Mytilene (406 BC),battle_3166532,ok,0,,wikitext
587,Battle of Notium,battle_745940,ok,0,,wikitext
588,Siege of Akragas (406 BC),battle_16074902,ok,0,,wikitext
589,Vandal–Frankish war,battle_65528116,ok,0,,wikitext
590,Battle of Himera (409 BC),battle_16057230,ok,0,,wikitext
591,Battle of Ostia (409),battle_58333659,ok,0,,wikitext
592,Battle of Selinus,battle_16057210,ok,0,,wikitext
593,Conquest of Southern Yan by Jin,battle_67299146,ok,0,,wikitext
594,Liu Yu's Northern Expeditions,battle_22881898,ok,0,,wikitext
595,Battle of Cyzicus,battle_353429,ok,0,,wikitext
596,Sack of Rome (410),battle_3162376,ok,0,,wikitext
597,Battle of Abydos,battle_1183636,ok,0,,wikitext
598,Battle of Cynossema,battle_416883,ok,0,,wikitext
599,Battle of Eretria,battle_5180852,ok,0,,wikitext
600,Battle of Syme,battle_418886,ok,0,,wikitext
601,War of Heraclianus,battle_75556495,ok,0,,wikitext
602,Siege of Massilia (413),battle_58333883,ok,0,,wikitext
603,Sicilian Expedition,battle_367431,ok,0,,wikitext
604,Gothic War in Spain (416–418),battle_75578789,ok,0,,wikitext
605,Battle of Hysiae (417 BC),battle_53816952,ok,0,,wikitext
606,Battle of Orneae,battle_53844244,ok,0,,wikitext
607,Battle of Mantinea (418 BC),battle_414947,ok,0,,wikitext
608,Asterius campaign in Gallaecia,battle_35990004,ok,0,,wikitext
609,Castinus' campaign against the Franks,battle_78050627,ok,0,,wikitext
610,Roman–Sasanian War of 421–422,battle_26326083,ok,0,,wikitext
611,Battle of Amphipolis,battle_413668,ok,0,,wikitext
612,Vandal war of 422,battle_58295375,ok,0,,wikitext
613,Battle of Lyncestis,battle_43849906,ok,0,,wikitext
614,Battle of Delium,battle_413355,ok,0,,wikitext
615,Battle of Megara,battle_3166502,ok,0,,wikitext
616,Battle of Pylos,battle_412756,ok,0,,wikitext
617,Battle of Sphacteria,battle_412766,ok,0,,wikitext
618,Frankish War (428),battle_75860498,ok,0,,wikitext
619,Roman civil war of 425,battle_75704399,ok,0,,wikitext
620,Siege of Arles (425),battle_58334166,ok,0,,wikitext
621,Battle of Idomene,battle_8901125,ok,0,,wikitext
622,Battle of Olpae,battle_411557,ok,0,,wikitext
623,Battle of Tanagra (426 BC),battle_411377,ok,0,,wikitext
624,Battle of Mérida (428),battle_58332638,ok,0,,wikitext
625,Battle of Naupactus,battle_410977,ok,0,,wikitext
626,Battle of Rhium,battle_8463518,ok,0,,wikitext
627,Battle of Spartolos,battle_406193,ok,0,,wikitext
628,Siege of Plataea,battle_60190246,ok,0,,wikitext
629,Aetius campaign in the Alps,battle_77374172,ok,0,,wikitext
630,Siege of Hippo Regius,battle_35516712,ok,0,,wikitext
631,Frankish War (431–432),battle_77974256,ok,0,,wikitext
632,Peloponnesian War,battle_24121,ok,0,,wikitext
633,Battle of Potidaea,battle_421833,ok,0,,wikitext
634,Battle of Rimini (432),battle_3129123,ok,0,,wikitext
635,Roman civil war of 432,battle_75697129,ok,0,,wikitext
636,Battle of Sybota,battle_419866,ok,0,,wikitext
637,Battle of Arles (435),battle_58334188,ok,0,,wikitext
638,Battle of Narbonne (436),battle_3161819,ok,0,,wikitext
639,Gothic War (436–439),battle_75570780,ok,0,,wikitext
640,Battle of Toulouse (439),battle_58334245,ok,0,,wikitext
641,Capture of Carthage (439),battle_58332746,ok,0,,wikitext
642,Vandal War (439–442),battle_75618034,ok,0,,wikitext
643,Byzantine–Sasanian War of 440,battle_39686465,ok,0,,wikitext
644,Samian War,battle_4863981,ok,0,,wikitext
645,Second Sacred War,battle_6328630,ok,0,,wikitext
646,Battle of Vicus Helena,battle_65182961,ok,0,,wikitext
647,Battle of the Himera River (446 BC),battle_42338374,ok,0,,wikitext
648,Battle of Coronea (447 BC),battle_395603,ok,0,,wikitext
649,Battle of the Utus,battle_3162401,ok,0,,wikitext
650,Battle of Finnsburg,battle_22036859,ok,0,,wikitext
651,Battle of Nomae,battle_64495740,ok,0,,wikitext
652,Battle of Avarayr,battle_3201869,ok,0,,wikitext
653,Battle of the Catalaunian Plains,battle_146043,ok,0,,wikitext
654,Sack of Aquileia,battle_3131496,ok,0,,wikitext
655,Siege of Milan (452),battle_72288824,ok,0,,wikitext
656,Battle of Nedao,battle_438460,ok,0,,wikitext
657,Battle of Aylesford,battle_2701315,ok,0,,wikitext
658,Battle of Jinyang,battle_20026241,ok,0,,wikitext
659,Battle of Agrigentum (456),battle_46254188,ok,0,,wikitext
660,Battle of Corsica,battle_58333044,ok,0,,wikitext
661,Battle of Órbigo (456),battle_35581107,ok,0,,wikitext
662,Gothic War in Spain (456),battle_75594147,ok,0,,wikitext
663,Battle of Campi Cannini,battle_58335142,ok,0,,wikitext
664,Battle of Garigliano (457),battle_58333224,ok,0,,wikitext
665,Battle of Oenophyta,battle_394033,ok,0,,wikitext
666,Battle of Tanagra (457 BC),battle_393905,ok,0,,wikitext
667,Gothic War (457–458),battle_75608593,ok,0,,wikitext
668,Battle of Aegina,battle_58875079,ok,0,,wikitext
669,Battle of Arelate,battle_32642579,ok,0,,wikitext
670,Battle of Mount Algidus,battle_2737728,ok,0,,wikitext
671,Battle of Toulouse (458),battle_58334308,ok,0,,wikitext
672,Battle of Cartagena (461),battle_6797466,ok,0,,wikitext
673,First Peloponnesian War,battle_6328050,ok,0,,wikitext
674,Vandal War (461–468),battle_76773768,ok,0,,wikitext
675,Battle of Bergamo,battle_58334638,ok,0,,wikitext
676,Battle of Wippedesfleot,battle_1048808,ok,0,,wikitext
677,Battle of Bassianae,battle_34109339,ok,0,,wikitext
678,Battle of Bolia,battle_35338147,ok,0,,wikitext
679,Battle of Cape Bon (468),battle_31676720,ok,0,,wikitext
680,Battle of Déols,battle_35581542,ok,0,,wikitext
681,Battle of the Eurymedon,battle_15982010,ok,0,,wikitext
682,Battle of Arles (471),battle_58334734,ok,0,,wikitext
683,Siege of Rome (472),battle_58335294,ok,0,,wikitext
684,Battle of Ravenna (475),battle_58335509,ok,0,,wikitext
685,Battle of Ravenna (476),battle_22344744,ok,0,,wikitext
686,Siege of Pavia (476),battle_58335992,ok,0,,wikitext
687,Battle of the Cremera,battle_4028126,ok,0,,wikitext
688,Wars of the Delian League,battle_22979818,ok,0,,wikitext
689,Battle of Lize,battle_5211629,ok,0,,wikitext
690,Battle of Mycale,battle_234687,ok,0,,wikitext
691,Battle of Plataea,battle_349571,ok,0,,wikitext
692,Battle of Artemisium,battle_348992,ok,0,,wikitext
693,Battle of Himera (480 BC),battle_745949,ok,0,,wikitext
694,Battle of Salamis,battle_47968,ok,0,,wikitext
695,Battle of Thermopylae,battle_157446,ok,0,,wikitext
696,Hephthalite–Sasanian War of 484,battle_36176074,ok,0,,wikitext
697,Magadha–Vajji war,battle_64735119,ok,0,,wikitext
698,Sukhra's Hephthalite campaign,battle_49845023,ok,0,,wikitext
699,Battle of Mercredesburne,battle_22287903,ok,0,,wikitext
700,Battle of Soissons (486),battle_2271689,ok,0,,wikitext
701,Franco-Roman War of 486,battle_80295565,ok,0,,wikitext
702,Battle of Isonzo (489),battle_2911665,ok,0,,wikitext
703,Battle of Sirmium (489),battle_58294360,ok,0,,wikitext
704,Battle of Verona (489),battle_35338525,ok,0,,wikitext
705,Battle of Faenza (490),battle_58294718,ok,0,,wikitext
706,Battle of Marathon,battle_4806,ok,0,,wikitext
707,Battle of the Adda River,battle_56236087,ok,0,,wikitext
708,Siege of Eretria,battle_8827430,ok,0,,wikitext
709,Siege of Ravenna (490–493),battle_53040714,ok,0,,wikitext
710,Battle of Cotyaeum,battle_20951364,ok,0,,wikitext
711,First Persian invasion of Greece,battle_20198238,ok,0,,wikitext
712,Isaurian War,battle_26038093,ok,0,,wikitext
713,Basus War,battle_9719229,ok,0,,wikitext
714,Battle of Lade,battle_349855,ok,0,,wikitext
715,Battle of Sepeia,battle_745861,ok,0,,wikitext
716,Battle of Lake Regillus,battle_410512,ok,0,,wikitext
717,Battle of Tolbiac,battle_218690,ok,0,,wikitext
718,First Franco-Visigothic war (496–498),battle_78696695,ok,0,,wikitext
719,Franco-Visigothic Wars,battle_59269796,ok,0,,wikitext
720,Battle of Ephesus (498 BC),battle_3009581,ok,0,,wikitext
721,First Battle of Eran,battle_78512718,ok,0,,wikitext
722,Latin War (498–493 BC),battle_38981846,ok,0,,wikitext
723,Siege of Sardis (498 BC),battle_9606125,ok,0,,wikitext
724,Greco-Persian Wars,battle_327628,ok,0,,wikitext
725,Ionian Revolt,battle_298695,ok,0,,wikitext
726,Siege of Naxos (499 BC),battle_8791492,ok,0,,wikitext
727,Battle of Badon,battle_60422,ok,0,,wikitext
728,Anastasian War,battle_17114165,ok,0,,wikitext
729,Battle of Pometia,battle_51947765,ok,0,,wikitext
730,Siege of Amida (502–503),battle_39614775,ok,0,,wikitext
731,Siege of Theodosiopolis,battle_39614705,ok,0,,wikitext
732,Battle of Horreum Margi,battle_58337122,ok,0,,wikitext
733,Battle of Boju,battle_3158293,ok,0,,wikitext
734,Battle of Vouillé,battle_424301,ok,0,,wikitext
735,Battle of Zhongli,battle_80835110,ok,0,,wikitext
736,Franco-Gothic War (507–511),battle_78752588,ok,0,,wikitext
737,Battle of Silva Arsia,battle_23423768,ok,0,,wikitext
738,Second Battle of Eran,battle_78589588,ok,0,,wikitext
739,Battle of Barcelona (512),battle_78213031,ok,0,,wikitext
740,Scythian campaign of Darius I,battle_47181089,ok,0,,wikitext
741,Aulikara−Hunnic War,battle_76832610,ok,0,,wikitext
742,Battle of Vézeronce,battle_5741015,ok,0,,wikitext
743,Battle of Pelusium,battle_15892477,ok,0,,wikitext
744,Iberian War,battle_5196520,ok,0,,wikitext
745,Iwai Rebellion,battle_28988685,ok,0,,wikitext
746,Battle of Sondani,battle_66711939,ok,0,,wikitext
747,Battle of Thannuris,battle_54966297,ok,0,,wikitext
748,Battle of Dara,battle_390088,ok,0,,wikitext
749,Battle of Satala (530),battle_28800308,ok,0,,wikitext
750,Battle of Callinicum,battle_238907,ok,0,,wikitext
751,Battle of the Unstrut River (531),battle_35561084,ok,0,,wikitext
752,Siege of Martyropolis (531),battle_59302577,ok,0,,wikitext
753,Battle of Autun (532),battle_35561083,ok,0,,wikitext
754,Battle of Ad Decimum,battle_44477,ok,0,,wikitext
755,Battle of Tricamarum,battle_165586,ok,0,,wikitext
756,Byzantine–Moorish wars,battle_70132153,ok,0,,wikitext
757,Vandalic War,battle_11523787,ok,0,,wikitext
758,Battle of Bourgaon,battle_69703947,ok,0,,wikitext
759,Gothic War (535–554),battle_2487220,ok,0,,wikitext
760,Siege of Panormus,battle_59003659,ok,0,,wikitext
761,Siege of Naples (536),battle_36925226,ok,0,,wikitext
762,Battle of Shayuan,battle_19839055,ok,0,,wikitext
763,First Tikal–Calakmul War,battle_43519669,ok,0,,wikitext
764,Siege of Rome (537–538),battle_12534102,ok,0,,wikitext
765,Siege of Salona (537),battle_82135987,ok,0,,wikitext
766,Tikal–Calakmul wars,battle_43519690,ok,0,,wikitext
767,Siege of Ariminum (538),battle_61592271,ok,0,,wikitext
768,Siege of Urbinus,battle_62316462,ok,0,,wikitext
769,Battle of Opis,battle_15840514,ok,0,,wikitext
770,Siege of Auximus,battle_61497267,ok,0,,wikitext
771,Siege of Ravenna (539–540),battle_62324503,ok,0,,wikitext
772,Battle of Alalia,battle_3225353,ok,0,,wikitext
773,Magadha–Anga war,battle_70729895,ok,0,,wikitext
774,Battle of Nisibis (541),battle_61541111,ok,0,,wikitext
775,Battle of Treviso,battle_46976404,ok,0,,wikitext
776,Lazic War,battle_1550448,ok,0,,wikitext
777,Siege of Petra (541),battle_60060951,ok,0,,wikitext
778,Siege of Sisauranon (541),battle_71468470,ok,0,,wikitext
779,Siege of Verona,battle_33864614,ok,0,,wikitext
780,Battle of Faventia,battle_9568492,ok,0,,wikitext
781,Battle of Mucellium,battle_33866130,ok,0,,wikitext
782,Siege of Naples (542–543),battle_33866296,ok,0,,wikitext
783,Battle of Anglon,battle_59686239,ok,0,,wikitext
784,Avanti–Magadhan War,battle_65838870,ok,0,,wikitext
785,Siege of Edessa (544),battle_60831381,ok,0,,wikitext
786,Battle of Thacia,battle_70131757,ok,0,,wikitext
787,Battle of Sufetula (546 or 547),battle_69817031,ok,0,,wikitext
788,Battle of the 300 Champions,battle_10675891,ok,0,,wikitext
789,Battle of Marta,battle_75643627,ok,0,,wikitext
790,Battle of Pteria,battle_745855,ok,0,,wikitext
791,Battle of Thymbra,battle_745850,ok,0,,wikitext
792,Siege of Sardis (547 BC),battle_15838928,ok,0,,wikitext
793,Siege of Petra (549),battle_56260369,ok,0,,wikitext
794,Siege of Rome (549–550),battle_33864481,ok,0,,wikitext
795,Gauda–Gupta War,battle_76214016,ok,0,,wikitext
796,Siege of Petra (550–551),battle_60080378,ok,0,,wikitext
797,Battle of Sena Gallica (551),battle_17691280,ok,0,,wikitext
