score_tier,analytic_commander_id,display_name,canonical_wikipedia_url,primary_era_bucket,engagement_count,battle_count,operation_count,campaign_count,war_count,known_outcome_count,known_outcome_share,outcome_shrunk_raw,component_outcome,component_sustained_scale,component_scope,component_temporal,component_centrality,component_higher_level,component_evidence,active_span_years_nonwar,higher_level_share,page_type_profile_class,caution_flags,rank,rank_role_weighted,rank_change_vs_hierarchical_trust_v2,score_normalized,score_role_weighted,role_adjustment_factor,mean_role_confidence,dominant_role_class,share_direct_field_command,share_unclear_role,share_nominal_or_political,broad_page_contribution_share,battle_siege_page_contribution_share,strict_eligibility,exclude_from_headline_ranking,recommended_action
strong,acmd_dbaafbd66e5b,Charles XII of Sweden,https://en.wikipedia.org/wiki/Charles_XII_of_Sweden,early_modern,22,21,0,0,1,21,0.9545454545454546,0.3576608125494122,86.31677600749765,96.62605435801312,54.99843798812871,70.80599812558576,97.282099343955,47.46954076850984,76.94470477975632,18,0.0163934426229508,battle_dominant,,42,26,-16,79.06466729147141,59.84842457893596,0.8336930246079349,0.6318181818181818,principal_field_commander,0.9945015706168527,0.0,0.0,0.00556,0.99444,eligible_field_commander,False,retain
very_strong,acmd_041804c2e06c,Peng Dehuai,https://en.wikipedia.org/wiki/Peng_Dehuai,cold_war,13,11,1,0,1,8,0.6153846153846154,0.3449742462676812,81.91190253045923,88.94095595126524,87.34770384254921,70.80599812558576,88.19119025304593,78.25679475164011,19.96251171508904,18,0.0946502057613168,battle_dominant,,28,27,-1,80.7535145267104,59.508865901160384,0.8245256798181009,0.575,principal_field_commander,0.9893540154463705,0.01064598455362948,0.0,0.0,1.0,eligible_field_commander,False,retain
strong,acmd_e98a8506dc92,Ivan Bagramyan,https://en.wikipedia.org/wiki/Ivan_Bagramyan,world_wars,11,4,7,0,0,10,0.9090909090909092,0.5333333333333332,99.34395501405812,74.88284910965324,60.09059668853484,22.492970946579195,78.77225866916588,97.8444236176195,58.57544517338332,3,0.5833333333333334,operation_heavy,higher_level_dependent,85,28,-57,74.87535145267104,59.26838584615074,0.8993505065282814,0.5205882352941176,overall_commander,0.9354995757807099,0.0,0.0,0.713242,0.286758,eligible_operational_commander,False,add_high_level_page_caveat
strong,acmd_f47199d981fc,Stanisław Żółkiewski,https://en.wikipedia.org/wiki/Stanis%C5%82aw_%C5%BB%C3%B3%C5%82kiewski,early_modern,11,11,0,0,0,10,0.9090909090909092,0.4635824971694798,96.81349578256795,90.1593252108716,51.03092783505155,85.56701030927834,84.20805998125586,18.181818181818183,72.72727272727273,26,0.0,battle_dominant,,41,29,-12,79.0834114339269,58.971691247474766,0.8308521165559748,0.59,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
strong,acmd_e106c97dfef1,Tolui,https://en.wikipedia.org/wiki/Tolui,medieval,10,7,0,0,3,10,1.0,0.4160372640575232,93.15838800374884,77.41330834114339,60.09059668853484,73.33645735707591,70.10309278350515,75.72633552014996,88.89409559512652,19,0.1304347826086956,battle_dominant,,49,30,-19,78.4714151827554,58.930589360877335,0.8386596609797601,0.5818181818181819,principal_field_commander,0.9243977398650669,0.0,0.0,0.075602,0.924398,eligible_siege_or_engineering_commander,False,retain
strong,acmd_eec0f4ec373e,Francis Vere,https://en.wikipedia.org/wiki/Francis_Vere,early_modern,18,18,0,0,0,17,0.9444444444444444,0.4193564634258223,93.34582942830365,92.50234301780694,49.70321774445485,66.44798500468603,95.31396438612931,18.181818181818183,76.28865979381443,16,0.0,battle_dominant,,62,31,-31,77.11527647610122,58.80893157066043,0.8393687160861684,0.6342105263157896,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
very_strong,acmd_9506d32c4783,André Masséna,https://en.wikipedia.org/wiki/Andr%C3%A9_Mass%C3%A9na,revolutionary_napoleonic,43,40,0,0,3,37,0.8604651162790697,0.3957052658381844,89.31583880037488,99.62511715089036,69.33770696657295,68.79100281162137,99.81255857544518,75.72633552014996,62.79287722586692,17,0.02557856272838,battle_dominant,,16,32,16,84.28584817244611,58.626053472982804,0.7733139118869237,0.5978260869565217,principal_field_commander,0.9895559637735502,0.0029695213487249666,0.0,0.0079,0.9921,eligible_field_commander,False,retain
strong,acmd_0cf8151e7cf9,Rodion Malinovsky,https://en.wikipedia.org/wiki/Rodion_Malinovsky,world_wars,16,8,7,0,1,13,0.8125,0.3966853533906158,89.50328022492971,93.15838800374884,77.72571071540145,22.492970946579195,90.72164948453609,98.40674789128396,44.61105904404874,3,0.4265232974910394,operation_heavy,,45,33,-12,78.86035613870665,58.487471586626356,0.8392694116402558,0.5347826086956522,overall_commander,0.8973198096060251,0.0,0.0,0.5624089999999999,0.437591,eligible_field_commander,False,add_high_level_page_caveat
strong,acmd_429b31f5c5fd,Philip the Good,https://en.wikipedia.org/wiki/Philip_the_Good,medieval,9,8,0,0,1,8,0.8888888888888888,0.3998176978753008,89.69072164948454,77.31958762886599,54.99843798812871,96.29803186504218,71.36832239925025,47.46954076850984,75.21087160262418,39,0.0419161676646706,battle_dominant,,63,34,-29,77.06747891283976,58.18843233992097,0.8452460113179744,0.573076923076923,principal_field_commander,0.9894355807066095,0.010564419293390463,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
very_strong,acmd_52501a875538,Alexander the Great,https://en.wikipedia.org/wiki/Alexander_the_Great,ancient,18,17,0,0,1,11,0.6111111111111112,0.4042621973395137,92.59606373008434,91.37769447047798,60.09059668853484,99.10965323336455,94.3767572633552,47.46954076850984,18.55670103092784,673,0.0201729106628242,battle_dominant,,23,35,12,81.81630740393626,58.18381360086376,0.789072723110546,0.605,principal_field_commander,0.9906892899595056,0.0,0.0,0.01093,0.98907,eligible_siege_or_engineering_commander,False,retain
very_strong,acmd_4ed31628d983,Belisarius,https://en.wikipedia.org/wiki/Belisarius,medieval,18,15,0,0,3,18,1.0,0.3678103642172819,87.16026241799437,94.47047797563262,64.90159325210871,91.89315838800376,93.25210871602624,75.72633552014996,88.89409559512652,31,0.0654205607476635,battle_dominant,,14,36,22,85.02999062792877,57.96472299620205,0.7624577177356028,0.5763157894736842,principal_field_commander,0.9719798141752612,0.026390047879900163,0.0,0.021691,0.978309,eligible_siege_or_engineering_commander,False,retain
strong,acmd_6708954ecbb0,Jan Karol Chodkiewicz,https://en.wikipedia.org/wiki/Jan_Karol_Chodkiewicz,early_modern,12,12,0,0,0,10,0.8333333333333334,0.4125115095141405,92.970946579194,88.84723523898782,47.922524211184005,75.72633552014996,87.20712277413308,18.181818181818183,55.95126522961574,20,0.0,battle_dominant,,79,37,-42,75.50609184629803,57.762160262418,0.85,0.6,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
strong,acmd_8ff67c26331f,Jean Victor Marie Moreau,https://en.wikipedia.org/wiki/Jean_Victor_Marie_Moreau,revolutionary_napoleonic,22,22,0,0,0,21,0.9545454545454546,0.3792279515111743,88.19119025304593,98.5941893158388,53.24898469228366,73.33645735707591,97.46954076850984,18.181818181818183,77.22586691658857,19,0.0,battle_dominant,,51,38,-13,78.28022492970948,57.47058746496598,0.8139299587682524,0.6080000000000001,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
very_strong,acmd_9532eb3afefd,Enver Pasha,https://en.wikipedia.org/wiki/Enver_Pasha,world_wars,14,8,1,0,5,9,0.6428571428571429,0.3405643699577702,81.630740393627,92.68978444236176,94.9547016557326,52.95220243673852,82.94283036551077,90.39362699156511,28.444236176194934,11,0.2417061611374407,mixed_profile,,26,39,13,81.10777881911903,57.00332042854347,0.7970433017403707,0.5270833333333333,principal_field_commander,0.8701615533034113,0.042821540969720025,0.0,0.064522,0.935478,eligible_field_commander,False,retain
strong,acmd_542b4086f360,Mustafa Kemal Atatürk,https://en.wikipedia.org/wiki/Mustafa_Kemal_Atat%C3%BCrk,world_wars,28,21,0,0,7,22,0.7857142857142857,0.2407509886193347,67.29147141518276,99.06279287722587,86.00437363323961,52.95220243673852,98.21930646672917,90.01874414245549,55.95126522961574,11,0.1044776119402985,battle_dominant,,46,40,-6,78.66073102155575,56.93606073803359,0.8113253303477954,0.5685714285714286,principal_field_commander,0.9472520072822544,0.032526893092168614,0.0,0.035975,0.964025,eligible_field_commander,False,retain
very_strong,acmd_0718c2b706e8,Douglas MacArthur,https://en.wikipedia.org/wiki/Douglas_MacArthur,world_wars,22,18,3,0,1,20,0.9090909090909092,0.3578212311228735,86.41049671977507,97.0946579194002,96.2667916276164,48.21930646672914,97.0946579194002,90.9559512652296,71.64948453608247,9,0.1325301204819277,battle_dominant,,8,41,33,86.27553889409559,56.61832239925023,0.7,0.75,coalition_commander,0.0,0.0,0.0,0.066491,0.933509,eligible_field_commander,False,retain
strong,acmd_7fb0d9d2735e,Ivan Konev,https://en.wikipedia.org/wiki/Ivan_Konev,world_wars,21,16,5,0,0,17,0.8095238095238095,0.1187527933216539,51.26522961574508,96.71977507029054,85.11402686660419,75.72633552014996,96.86035613870663,95.64198687910029,57.825679475164016,20,0.2,battle_dominant,,76,42,-34,75.9597000937207,56.61699071015827,0.8365868793841468,0.5637931034482759,principal_field_commander,1.0,0.0,0.0,0.262919,0.737081,eligible_field_commander,False,retain
very_strong,acmd_7305f32ff4a6,Charles XIV John,https://en.wikipedia.org/wiki/Charles_XIV_John,revolutionary_napoleonic,21,16,0,0,5,16,0.7619047619047619,0.4955577006365214,98.5941893158388,97.282099343955,67.69759450171821,70.80599812558576,95.0328022492971,84.77038425492034,43.95501405810684,18,0.0985915492957746,battle_dominant,,9,43,34,86.09090909090911,56.4971590909091,0.7,0.75,coalition_commander,0.0,0.0,0.0,0.033408,0.966592,eligible_field_commander,False,retain
strong,acmd_231817819511,Nader Shah,https://en.wikipedia.org/wiki/Nader_Shah,early_modern,20,17,0,0,3,16,0.8,0.2548085055382494,68.69728209934397,97.1883786316776,67.13527022805373,70.80599812558576,95.54826616682288,75.72633552014996,54.54545454545454,18,0.0581717451523545,battle_dominant,,74,44,-30,76.33833177132148,56.49412890966206,0.8300869567493033,0.5661290322580645,principal_field_commander,0.9734275693924835,0.026572430607516514,0.0,0.018003,0.981997,eligible_field_commander,False,retain
very_strong,acmd_7ece542ce56e,Winfield Scott,https://en.wikipedia.org/wiki/Winfield_Scott,long_nineteenth_century,12,8,0,0,4,8,0.6666666666666666,0.3784796673236636,88.09746954076851,79.38144329896907,76.7572633552015,93.90815370196812,78.39737582005624,80.13120899718838,37.76944704779756,35,0.1489361702127659,mixed_profile,,24,45,21,81.72352389878164,56.405917860572615,0.7740607634580947,0.5666666666666668,principal_field_commander,0.938799986479425,0.036604280020631895,0.0,0.026489,0.973511,eligible_field_commander,False,retain
strong,acmd_c82d0737a6d5,Ögedei Khan,https://en.wikipedia.org/wiki/%C3%96gedei_Khan,medieval,12,9,0,0,3,12,1.0,0.3182102886491448,79.19400187441424,87.34770384254921,63.12089971883787,90.72164948453609,81.34957825679476,75.72633552014996,88.89409559512652,30,0.1044776119402984,battle_dominant,,35,46,11,79.54732895970011,56.35752068859584,0.7942894828060804,0.5678571428571428,principal_field_commander,0.9325539232178236,0.0,0.0,0.067446,0.932554,eligible_field_commander,False,retain
strong,acmd_ccc95a8b031b,Oliver Cromwell,https://en.wikipedia.org/wiki/Oliver_Cromwell,early_modern,19,15,0,0,4,6,0.3157894736842105,0.4363636363636363,95.12652296157452,87.91002811621368,66.2293033427054,45.54826616682287,93.53327085285848,80.13120899718838,1.3120899718837862,8,0.0853658536585365,battle_dominant,,57,47,-10,77.86504217432054,56.25585305786965,0.8081223391008385,0.5760869565217391,principal_field_commander,0.941198328648965,0.031130296597606823,0.0,0.041154,0.958846,eligible_field_commander,False,retain
strong,acmd_8a9267fb6cd4,John III Sobieski,https://en.wikipedia.org/wiki/John_III_Sobieski,early_modern,11,10,0,0,1,10,0.9090909090909092,0.3508102856340296,82.56794751640113,89.78444236176195,64.90159325210871,73.33645735707591,82.14620431115276,47.46954076850984,72.11808809746955,19,0.0338164251207729,battle_dominant,,64,48,-16,77.01312089971884,56.15797500463974,0.8128275432282916,0.5884615384615385,principal_field_commander,0.9831731622303759,0.0,0.0,0.017295,0.982705,eligible_field_commander,False,retain
strong,acmd_ed738e8e2d78,Ernst Gideon von Laudon,https://en.wikipedia.org/wiki/Ernst_Gideon_von_Laudon,early_modern,12,9,0,0,3,11,0.9166666666666666,0.2224040132708885,64.19868791002811,85.75445173383318,76.7572633552015,91.89315838800376,81.34957825679476,75.72633552014996,76.7104029990628,31,0.1044776119402984,battle_dominant,,70,49,-21,76.56982193064667,56.11298253395613,0.820774279649681,0.5714285714285714,principal_field_commander,0.9693417303153002,0.00952424636924299,0.0,0.02194,0.97806,eligible_field_commander,False,retain
strong,acmd_be0dead43626,Peter Wittgenstein,https://en.wikipedia.org/wiki/Peter_Wittgenstein,revolutionary_napoleonic,16,15,0,0,1,14,0.875,0.3378370437377963,81.25585754451734,93.95501405810684,66.2293033427054,75.72633552014996,92.36176194939084,47.46954076850984,63.73008434864105,20,0.022801302931596,battle_dominant,,48,50,2,78.55576382380507,55.974506887441876,0.7946208433449014,0.5868421052631579,principal_field_commander,0.9890765871063529,0.0,0.0,0.01146,0.98854,eligible_field_commander,False,retain
very_strong,acmd_728cd65a1773,Heinz Guderian,https://en.wikipedia.org/wiki/Heinz_Guderian,world_wars,13,13,0,0,0,11,0.8461538461538461,0.3652143410474174,86.97282099343954,88.47235238987817,67.69759450171821,99.10965323336455,89.55014058106842,18.181818181818183,58.71602624179943,1617,0.0,battle_dominant,,30,51,21,80.22961574507967,55.85035237624192,0.7719476585549695,0.6071428571428571,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
strong,acmd_cbe4494bd0e0,"François-Henri de Montmorency, duc de Luxembourg",https://en.wikipedia.org/wiki/Fran%C3%A7ois-Henri_de_Montmorency%2C_duc_de_Luxembourg,early_modern,13,10,0,0,3,7,0.5384615384615384,0.4666666666666668,97.37582005623244,75.44517338331771,48.54732895970009,77.83505154639175,84.91096532333646,75.72633552014996,18.697282099343955,21,0.0950226244343891,battle_dominant,,69,52,-17,76.60168697282099,55.77982592056953,0.8099543625544348,0.5961538461538461,principal_field_commander,0.9669564484732075,0.03304355152679251,0.0,0.0,1.0,eligible_field_commander,False,retain
very_strong,acmd_d53c51d2e48c,Maharaja Ranjit Singh,https://en.wikipedia.org/wiki/Ranjit_Singh,long_nineteenth_century,11,8,0,0,3,9,0.8181818181818182,0.3570797184551518,86.12933458294283,85.28584817244611,76.7572633552015,95.31396438612931,76.14807872539832,75.72633552014996,44.89222118088097,37,0.1160220994475137,battle_dominant,,22,53,31,82.12089971883786,55.66030377401223,0.760132570410185,0.5666666666666668,principal_field_commander,0.8858239853963635,0.09390032263252954,0.0,0.123879,0.876121,eligible_field_commander,False,retain
strong,acmd_8859ec6c1865,Babur,https://en.wikipedia.org/wiki/Babur,early_modern,11,11,0,0,0,7,0.6363636363636364,0.3570388485322349,86.03561387066541,83.88003748828491,64.58919087785067,93.90815370196812,84.20805998125586,18.181818181818183,21.321462043111527,35,0.0,battle_dominant,,77,54,-23,75.88940955951267,55.48309805364101,0.8165915493454962,0.58125,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
strong,acmd_021fcaeb00e7,Ambrogio Spinola,https://en.wikipedia.org/wiki/Ambrogio_Spinola,early_modern,11,8,0,0,3,8,0.7272727272727273,0.2749326033821108,71.04029990627929,85.00468603561387,66.2293033427054,81.30271790065603,76.14807872539832,75.72633552014996,57.91940018744143,23,0.1160220994475137,battle_dominant,,91,55,-36,74.18650421743205,55.358069866248684,0.836582098135401,0.5678571428571428,principal_field_commander,0.9701824403008912,0.02981755969910883,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
strong,acmd_ad691790bfae,Ferdinand Foch,https://en.wikipedia.org/wiki/Ferdinand_Foch,world_wars,19,18,1,0,0,15,0.7894736842105263,0.3932022958102422,89.22211808809747,90.81537019681348,66.2293033427054,29.194001874414244,96.11059044048734,71.69634489222118,51.73383317713215,4,0.0425531914893617,battle_dominant,,75,56,-19,76.3045923149016,55.35054117162423,0.805479693895198,0.6022727272727273,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
strong,acmd_fc2e14f0b93d,Prince Rupert of the Rhine,https://en.wikipedia.org/wiki/Prince_Rupert_of_the_Rhine,early_modern,28,22,0,0,6,15,0.5357142857142857,0.1543065349902947,55.67010309278351,96.34489222118088,68.44736019993752,93.90815370196812,98.40674789128396,87.25398313027179,14.71415182755389,35,0.0871369294605809,battle_dominant,,89,57,-32,74.41049671977505,55.33152757271529,0.8254016125825514,0.6035714285714286,principal_field_commander,0.9598271639834207,0.026199675662986536,0.0,0.016956,0.983044,eligible_field_commander,False,retain
strong,acmd_9b46a317ac31,Ahmad Shah Durrani,https://en.wikipedia.org/wiki/Ahmad_Shah_Durrani,early_modern,10,9,0,0,1,9,0.9,0.3198653718138707,79.28772258669166,88.7535145267104,64.90159325210871,84.20805998125586,77.4601686972821,47.46954076850984,75.82005623242736,25,0.0374331550802139,battle_dominant,,68,58,-10,76.76194939081537,55.29926358694266,0.8103748611123615,0.5558823529411764,principal_field_commander,0.9874304412590282,0.012569558740971704,0.0,0.0,1.0,eligible_field_commander,False,retain
strong,acmd_882696f48db2,Hari Singh Nalwa,https://en.wikipedia.org/wiki/Hari_Singh_Nalwa,long_nineteenth_century,11,10,0,0,1,10,0.9090909090909092,0.3824055844076,88.28491096532333,84.30178069353327,65.21399562636675,90.72164948453609,82.14620431115276,47.46954076850984,72.11808809746955,30,0.0338164251207729,battle_dominant,,33,59,26,79.99812558575447,55.08810388937819,0.7686892275865732,0.5833333333333334,principal_field_commander,0.9652681185743828,0.03473188142561721,0.0,0.035888,0.964112,eligible_field_commander,False,retain
strong,acmd_88665d708ff0,Bertrand du Guesclin,https://en.wikipedia.org/wiki/Bertrand_du_Guesclin,medieval,10,8,0,0,2,9,0.9,0.317685676721587,79.10028116213684,86.69165885660732,63.12089971883787,73.33645735707591,72.82099343955014,64.1518275538894,75.82005623242736,19,0.0804597701149425,battle_dominant,,81,60,-21,75.2427366447985,55.08447806334586,0.8191220202350193,0.5750000000000001,principal_field_commander,0.9714319667962947,0.010284498535412967,0.0,0.018474,0.981526,eligible_field_commander,False,retain
strong,acmd_1154427f8715,Robert Clive,https://en.wikipedia.org/wiki/Robert_Clive,early_modern,9,8,0,0,1,7,0.7777777777777778,0.4466863270585355,96.43861293345827,78.0693533270853,60.09059668853484,48.21930646672914,71.36832239925025,47.46954076850984,41.00281162136832,9,0.0419161676646706,battle_dominant,,103,61,-42,73.14058106841613,55.06093071724757,0.8411280315454175,0.58,principal_field_commander,0.9802845145453721,0.019715485454627868,0.0,0.021407,0.978593,eligible_field_commander,False,retain
strong,acmd_cf14a194e3dc,Mahmud Pasha Angelović,https://en.wikipedia.org/wiki/Mahmud_Pasha_Angelovi%C4%87,medieval,11,11,0,0,0,10,0.9090909090909092,0.445443443664263,96.34489222118088,90.53420805998124,51.93689472039987,75.72633552014996,84.20805998125586,18.181818181818183,72.72727272727273,20,0.0,battle_dominant,,54,62,8,77.98313027179006,55.01914045761405,0.783917984225264,0.6000000000000001,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
strong,acmd_b35177a2a7fb,Murad II,https://en.wikipedia.org/wiki/Murad_II,medieval,13,12,0,0,1,11,0.8461538461538461,0.2416472996361194,67.57263355201499,92.2680412371134,67.13527022805373,88.0506091846298,88.37863167760075,47.46954076850984,58.24742268041238,28,0.0283400809716599,battle_dominant,,84,63,-21,74.89784442361763,54.98297892186778,0.8170922217494688,0.59375,principal_field_commander,0.9688400263975502,0.0311599736024498,0.0,0.032704,0.967296,eligible_siege_or_engineering_commander,False,retain
strong,acmd_7efa0f23739e,Katō Kiyomasa,https://en.wikipedia.org/wiki/Kat%C5%8D_Kiyomasa,early_modern,12,11,0,0,1,10,0.8333333333333334,0.4829114104975927,98.12558575445172,87.72258669165886,54.99843798812871,73.33645735707591,85.2389878163074,47.46954076850984,53.88940955951266,19,0.0308370044052863,battle_dominant,,37,64,27,79.41799437675726,54.80301229624534,0.7683727924676728,0.5923076923076923,principal_field_commander,0.9775140042585334,0.0,0.0,0.025046,0.974954,eligible_siege_or_engineering_commander,False,retain
strong,acmd_8d5eefbeaa73,Guru Gobind Singh,https://en.wikipedia.org/wiki/Guru_Gobind_Singh,early_modern,16,16,0,0,0,13,0.8125,0.324288551161952,79.85004686035614,93.72071227741333,47.922524211184005,84.20805998125586,92.970946579194,18.181818181818183,52.24929709465792,25,0.0,battle_dominant,,94,65,-29,73.630740393627,54.69692064508556,0.818290578581669,0.63125,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
strong,acmd_64e8acafffef,Carl Gustaf Wrangel,https://en.wikipedia.org/wiki/Carl_Gustaf_Wrangel,early_modern,10,9,0,0,1,8,0.8,0.3544042440770055,83.03655107778819,86.41049671977507,64.90159325210871,70.80599812558576,77.4601686972821,47.46954076850984,45.12652296157451,18,0.0374331550802139,battle_dominant,,87,66,-21,74.70384254920339,54.46287928352009,0.818391663880113,0.5633333333333332,principal_field_commander,0.9736549353123741,0.0,0.0,0.028302,0.971698,eligible_field_commander,False,retain
strong,acmd_a318dc1eb6ce,Michel Ney,https://en.wikipedia.org/wiki/Michel_Ney,revolutionary_napoleonic,42,38,0,0,4,32,0.7619047619047619,0.067195658332624,43.95501405810684,99.43767572633551,85.67635114026866,99.10965323336455,99.53139643861292,80.13120899718838,40.48734770384255,904,0.0355329949238578,battle_dominant,,78,67,-11,75.65979381443299,54.24551440922143,0.7971104513245127,0.5978260869565217,principal_field_commander,0.9837132304260632,0.0033855985834769023,0.0,0.014492,0.985508,eligible_field_commander,False,retain
strong,acmd_8cc431cd8376,Dwight D. Eisenhower,https://en.wikipedia.org/wiki/Dwight_D._Eisenhower,world_wars,13,5,7,0,1,9,0.6923076923076923,0.2680147499877096,70.19681349578258,89.59700093720713,95.7044673539519,66.44798500468603,83.59887535145268,98.40674789128396,35.14526710402999,16,0.5433789954337899,operation_heavy,higher_level_dependent,36,68,32,79.46110590440486,54.232204779756316,0.7,0.9000000000000001,coalition_commander,0.0,0.0,0.0,0.542278,0.457722,eligible_field_commander,False,add_high_level_page_caveat
strong,acmd_94064b179f40,Suleiman the Magnificent,https://en.wikipedia.org/wiki/Suleiman_the_Magnificent,early_modern,16,16,0,0,0,16,1.0,0.2584090024849055,69.16588566073102,98.03186504217432,53.24898469228366,97.1883786316776,92.970946579194,18.181818181818183,88.89409559512652,45,0.0,battle_dominant,,83,69,-14,74.97000937207123,53.961546332954015,0.8142910273554663,0.5357142857142857,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_siege_or_engineering_commander,False,retain
strong,acmd_b535bf3c1a8f,Charles X Gustav,https://en.wikipedia.org/wiki/Charles_X_Gustav,early_modern,13,13,0,0,0,13,1.0,0.3203945992806331,79.38144329896907,91.5651358950328,49.70321774445485,52.95220243673852,89.55014058106842,18.181818181818183,88.89409559512652,11,0.0,battle_dominant,,124,70,-54,70.78631677600751,53.8418421977507,0.85,0.5794117647058823,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
strong,acmd_3435325eb9b0,George S. Patton,https://en.wikipedia.org/wiki/George_S._Patton,world_wars,11,6,5,0,0,10,0.9090909090909092,0.4289436278536494,93.72071227741333,86.5979381443299,67.69759450171821,22.492970946579195,80.50609184629803,95.64198687910029,65.22961574507966,3,0.4,operation_heavy,,67,71,4,76.86129334582941,53.768846738802154,0.7882331067618983,0.55,principal_field_commander,0.7815415688869847,0.0,0.0,0.488468,0.511532,eligible_field_commander,False,add_high_level_page_caveat
strong,acmd_b0bb8531c63e,Nikolai Vatutin,https://en.wikipedia.org/wiki/Nikolai_Vatutin,world_wars,13,8,5,0,0,12,0.9230769230769232,0.4673023147963391,97.56326148078726,89.12839737582006,64.90159325210871,22.492970946579195,87.20712277413308,95.64198687910029,71.7900656044986,3,0.3333333333333333,mixed_profile,,44,72,28,78.97563261480786,53.730356958261105,0.7695922770600644,0.5361111111111111,wing_or_corps_commander,0.7981825197339626,0.0,0.0,0.47248,0.52752,eligible_field_commander,False,add_high_level_page_caveat
strong,acmd_632d6e1b916a,Amr ibn al-As,https://en.wikipedia.org/wiki/Amr_ibn_al-As,medieval,12,12,0,0,0,10,0.8333333333333334,0.5333333333333333,99.43767572633551,83.03655107778819,44.89222118088097,92.54920337394564,87.20712277413308,18.181818181818183,55.95126522961574,32,0.0,battle_dominant,,53,73,20,78.00281162136832,53.53977530043801,0.7634630367537596,0.5961538461538461,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
strong,acmd_47cd11aab7f1,Gustavus Adolphus,https://en.wikipedia.org/wiki/Gustavus_Adolphus,early_modern,20,16,0,0,4,12,0.6,0.2385329689611855,66.63542642924087,94.09559512652297,67.69759450171821,75.72633552014996,94.75164011246486,80.13120899718838,23.523898781630734,20,0.0804597701149425,battle_dominant,,86,74,-12,74.7572633552015,53.23267461577856,0.797190283948396,0.5729166666666666,principal_field_commander,0.9735832468876536,0.026416753112346373,0.0,0.0,1.0,eligible_field_commander,False,retain
strong,acmd_f0aba2fd984a,Kirill Meretskov,https://en.wikipedia.org/wiki/Kirill_Meretskov,world_wars,13,4,7,0,2,10,0.7692307692307693,0.3270195402956334,80.22492970946578,86.22305529522023,77.72571071540145,39.22211808809747,81.53701968134958,98.78163074039362,62.55857544517338,6,0.6116504854368933,operation_heavy,higher_level_dependent,72,75,3,76.47235238987817,53.05975903685826,0.7901407893636229,0.5125,overall_commander,0.7403919245409307,0.013076013591801305,0.0,0.509047,0.490953,ambiguous_requires_review,False,add_high_level_page_caveat
strong,acmd_6801fcdfc85b,Sayenqueraghta,https://en.wikipedia.org/wiki/Sayenqueraghta,early_modern,9,7,0,0,2,9,1.0,0.3611142687353946,86.5979381443299,80.69353327085285,63.12089971883787,77.83505154639175,65.74507966260543,64.1518275538894,88.89409559512652,21,0.0909090909090909,battle_dominant,,65,76,11,76.91752577319589,52.76272843058979,0.7696661679938611,0.5650000000000001,principal_field_commander,0.9587804035488954,0.0,0.0,0.04304,0.95696,eligible_field_commander,False,retain
strong,acmd_f3435c4f05ec,Claude-Victor Perrin,https://en.wikipedia.org/wiki/Claude-Victor_Perrin,revolutionary_napoleonic,28,26,0,0,2,22,0.7857142857142857,0.1238287187791495,52.014995313964384,98.78163074039362,84.70790378006873,99.10965323336455,99.06279287722587,64.1518275538894,45.54826616682287,112,0.0262172284644194,battle_dominant,,61,77,16,77.14339268978445,52.74735586019971,0.7611398221658416,0.5933333333333334,principal_field_commander,0.9880414770214982,0.004708821459482438,0.0,0.007812,0.992188,eligible_field_commander,False,retain
strong,acmd_4aa5d3050d5a,Stanisław Koniecpolski,https://en.wikipedia.org/wiki/Stanis%C5%82aw_Koniecpolski,early_modern,11,11,0,0,0,7,0.6363636363636364,0.3836493970315484,88.65979381443299,79.00656044985942,47.922524211184005,82.75538894095595,84.20805998125586,18.181818181818183,21.321462043111527,24,0.0,battle_dominant,,115,78,-37,71.51358950328023,52.71768200803628,0.8264570016170901,0.5678571428571428,principal_field_commander,1.0,0.0,0.0,0.0,1.0,eligible_field_commander,False,retain
